ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,EngDispl,Cyl,Transmission,CityFE,HwyFE,CombFE,CityUnadjFE,HwyUnadjFE,CombUnadjFE-ConventionalFuel,CityUnrdAdjFE-ConventionalFuel,HwyUnrdAdjFE-ConventionalFuel,CombUnrdAdjFE-ConventionalFuel,Guzzler,AirAspirationMethod,Transmission,Gears,LockupTorqueConverter,TransCreeperGear,DriveSys,DriveDesc,MaxEthanolPercentGasoline,MaxBiodieselPercent,FuelUsage-ConventionalFuel,FuelUsageDesc-ConventionalFuel,AnnualFuel1Cost-ConventionalFuel,IntakeValvesPerCyl,ExhaustValvesPerCyl,CarlineClass,CarlineClassDesc,ReleaseDate,FuelMeteringSysCd,FuelMeteringSysDesc,StopStartSystem,MFRCalculatedGasGuzzlerMPG,FERating,GHGRating,MfrSmogRating,CityCO2,HwyCO2,CombCO2,EstimatedFuelCostin5Years
2019,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC,MBX,International,3,6,Auto(A9),20,28,23,25,39.3,29.895,19.8039,27.6779,22.7114,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1950,2,2,5,Midsize Cars,43343,GDI,Spark Ignition Direct Injection,Yes,30.1,5,5,5,449,322,392,2750
2019,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC (station wagon),MBX,International,3,6,Auto(A9),19,26,22,24,37.4,28.6133,19.0736,26.4527,21.8116,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,8,Midsize Station Wagons,43343,GDI,Spark Ignition Direct Injection,Yes,28.8,4,4,5,467,336,408,3250
2019,BMW,BMW,330i xDrive Sports Wagon,BMX,International,2,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,7,Small Station Wagons,43312,GDI,Spark Ignition Direct Injection,Yes,36.1,6,6,7,381,270,331,1250
2019,Mercedes-Benz,Mercedes-Benz,S 560 (convertible),MBX,International,4,8,Auto(A9),17,26,20,21.3,36.6,26.2352,17.0777,25.9337,20.1785,No,Turbocharged,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,3,Subcompact Cars,43367,GDI,Spark Ignition Direct Injection,Yes,26.4,4,4,5,519,342,439,4250
2019,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC (convertible),MBX,International,4,8,Auto(A9),15,24,18,18.4,33.8,23.1455,14.8943,24.1023,17.9865,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2500,2,2,3,Subcompact Cars,43367,GDI,Spark Ignition Direct Injection,Yes,23.3,3,3,5,596,368,493,5500
2019,BMW,BMW,330i xDrive Gran Turismo,BMX,International,2,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,6,Large Cars,43312,GDI,Spark Ignition Direct Injection,Yes,36.1,6,6,7,381,270,331,1250
2019,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC Maybach,MBX,International,4,8,Auto(A9),16,25,19,20.4,35.2,25.1605,16.4046,25.0209,19.4129,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2350,2,2,6,Large Cars,43367,GDI,Spark Ignition Direct Injection,Yes,25.3,3,3,5,539,353,455,4750
2019,Mercedes-Benz,Mercedes-Benz,E 300,MBX,International,2,4,Auto(A9),21,30,25,27.3,43.5,32.7962,21.4659,30.3494,24.7223,No,Turbocharged,Automatic,9,Y,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),1800,2,2,5,Midsize Cars,43339,GDI,Spark Ignition Direct Injection,Yes,33,5,5,5,411,291,357,2000
2019,Mercedes-Benz,Mercedes-Benz,E 300 4MATIC,MBX,International,2,4,Auto(A9),21,29,24,27.3,41.2,32.1866,21.4659,28.8926,24.2736,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1900,2,2,5,Midsize Cars,43339,GDI,Spark Ignition Direct Injection,Yes,32.4,5,5,5,415,308,367,2500
2019,BMW,BMW,340i xDrive Gran Turismo,BMX,International,3,6,Auto(S8),20,29,23,25.0916,41.1098,30.4266,19.8706,28.8352,23.1027,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,6,Large Cars,43312,GDI,Spark Ignition Direct Injection,Yes,30.6,5,5,3,445,307,383,2750
2019,Jaguar Land Rover L,Jaguar,XJ,JLX,International,5,8,Auto(S8),15,23,18,18.4,32,22.7512,14.8943,22.9126,17.6782,No,Supercharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,6,Large Cars,43259,GDI,Spark Ignition Direct Injection,Yes,22.9,3,3,3,597,389,503,5500
2019,Jaguar Land Rover L,Jaguar,XJL,JLX,International,5,8,Auto(S8),15,23,18,18.4,32,22.7512,14.8943,22.9126,17.6782,No,Supercharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,6,Large Cars,43259,GDI,Spark Ignition Direct Injection,Yes,22.9,3,3,3,597,389,503,5500
2019,Jaguar Land Rover L,Jaguar,XJ,JLX,International,3,6,Auto(S8),18,27,21,22.9,38.3,27.9589,18.2647,27.0344,21.3866,No,Supercharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,6,Large Cars,43245,GDI,Spark Ignition Direct Injection,Yes,28.2,4,4,7,486,329,416,3750
2019,Jaguar Land Rover L,Jaguar,XJ AWD,JLX,International,3,6,Auto(S8),17,26,20,20.9,36.8,25.9443,16.779,26.0636,19.9822,No,Supercharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43245,GDI,Spark Ignition Direct Injection,Yes,26.1,4,4,7,529,341,444,4250
2019,Jaguar Land Rover L,Jaguar,XJL AWD,JLX,International,3,6,Auto(S8),17,25,20,20.9,35.4,25.6229,16.779,25.1517,19.7354,No,Supercharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43245,GDI,Spark Ignition Direct Injection,Yes,25.8,4,4,7,529,353,450,4250
2019,Jaguar Land Rover L,Jaguar,XJL,JLX,International,3,6,Auto(S8),18,27,21,22.7,38,27.723,18.117,26.8407,21.2207,No,Supercharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,6,Large Cars,43245,GDI,Spark Ignition Direct Injection,Yes,27.9,4,4,7,490,331,418,3750
2019,BMW,BMW,X3 xDrive30i,BMX,International,2,4,Auto(S8),22,29,25,27.6437,42.0442,32.6807,21.7121,29.4291,24.6169,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43282,GDI,Spark Ignition Direct Injection,Yes,,5,5,7,407,302,360,2000
2019,BMW,BMW,X3 sDrive30i,BMX,International,2,4,Auto(S8),23,30,26,29.4802,43.672,34.5296,23.0188,30.4577,25.8611,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,31,Small SUV 4WD,43221,GDI,Spark Ignition Direct Injection,Yes,,5,5,7,386,292,344,1750
2019,BMW,BMW,X3 M40i,BMX,International,3,6,Auto(S8),20,27,23,25.2369,38.4218,29.8458,19.9763,27.1129,22.6604,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,31,Small SUV 4WD,43313,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,444,328,392,2750
2019,Nissan,INFINITI,QX80 2WD,NSX,International,5.6,8,Auto(S7),14,20,16,17.2499,27.9492,20.8399,14.0167,20.1991,16.2556,No,Naturally Aspirated,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2800,2,2,32,Standard SUV 2WD,43305,GDI,Spark Ignition Direct Injection,No,,2,2,3,634,441,547,7000
2019,Nissan,INFINITI,QX80 4WD,NSX,International,5.6,8,Auto(S7),13,19,15,16.5841,26.6094,19.9698,13,19.2904,15,No,Naturally Aspirated,Semi-Automatic,7,Y,N,4,4-Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,33,Standard SUV 4WD,43305,GDI,Spark Ignition Direct Injection,No,,2,2,3,684,462,593,8000
2019,Nissan,NISSAN,TITAN 2WD,NSX,International,5.6,8,Auto(S7),15,21,18,19.1168,29.6825,22.763,15.4379,21.3664,17.6405,No,Naturally Aspirated,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10,,G,Gasoline (Regular Unleaded Recommended),2100,2,2,12,Standard Pick-up Trucks 2WD,43355,GDI,Spark Ignition Direct Injection,No,,3,3,3,578,417,505,3500
2019,Nissan,NISSAN,TITAN 4WD,NSX,International,5.6,8,Auto(S7),15,21,18,19.1,29.6,22.728,15.4251,21.311,17.6143,No,Naturally Aspirated,Semi-Automatic,7,Y,N,P,Part-time 4-Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),2100,2,2,13,Standard Pick-up Trucks 4WD,43355,GDI,Spark Ignition Direct Injection,No,,3,3,3,577,418,505,3500
2019,Nissan,NISSAN,TITAN 4WD PRO-4X,NSX,International,5.6,8,Auto(S7),15,20,17,18.3481,28.5082,21.8528,14.8548,20,16.9795,No,Naturally Aspirated,Semi-Automatic,7,Y,N,P,Part-time 4-Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),2250,2,2,13,Standard Pick-up Trucks 4WD,43355,GDI,Spark Ignition Direct Injection,No,,3,3,3,598,445,529,4250
2019,BMW,BMW,430i Coupe,BMX,International,2,4,Auto(S8),24,34,27,30.2926,49.5973,36.7251,23.5919,34.1399,27.4016,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,37,6,6,7,375,260,324,1250
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,International,5,8,Auto(S8),17,22,19,20.84,30.5226,24.3104,16.7042,21.9137,18.7053,No,Supercharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,33,Standard SUV 4WD,43172,GDI,Spark Ignition Direct Injection,Yes,24.4,3,3,3,530,405,474,4750
2019,MAZDA,MAZDA,MX-5,TKX,International,2,4,Manual(M6),26,34,29,34,48.6,39.3148,26.1701,33.5269,29.0373,No,Naturally Aspirated,Manual,6,N,Y,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1550,2,2,1,Two Seaters,43282,GDI,Spark Ignition Direct Injection,No,39.6,6,6,3,338,264,305,750
2019,BMW,BMW,430i Coupe,BMX,International,2,4,Manual(M6),21,33,25,26.8967,48.1712,33.568,21.1763,33.2625,25.3157,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,4,Compact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,34,5,5,7,418,269,351,2000
2019,MAZDA,MAZDA,MX-5,TKX,International,2,4,Auto(S6),26,35,30,34.1,51.8,40.2961,26.2388,35.4845,29.7239,No,Naturally Aspirated,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1500,2,2,1,Two Seaters,43282,GDI,Spark Ignition Direct Injection,No,40.6,7,7,3,339,251,299,500
2019,BMW,BMW,430i xDrive Coupe,BMX,International,2,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,36.1,6,6,7,381,270,331,1250
2019,BMW,BMW,430i Convertible,BMX,International,2,4,Auto(S8),24,34,27,30.2926,49.5973,36.7251,23.5919,34.1399,27.4016,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,37,6,6,7,375,260,324,1250
2019,BMW,BMW,430i xDrive Convertible,BMX,International,2,4,Auto(S8),22,32,26,28.1539,46.4223,34.2125,22.0767,32.1789,25.7086,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,34.6,5,5,7,401,275,344,1750
2019,BMW,BMW,430i Gran Coupe,BMX,International,2,4,Auto(S8),24,34,27,30.2926,49.5973,36.7251,23.5919,34.1399,27.4016,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,37,6,6,7,375,260,324,1250
2019,Mercedes-Benz,Mercedes-Benz,GLE 400 4MATIC,MBX,International,3,6,Auto(A9),17,23,20,21.8,31.9,25.422,17.45,22.8462,19.5253,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,33,Standard SUV 4WD,43336,GDI,Spark Ignition Direct Injection,Yes,25.6,4,4,3,507,387,453,4250
2019,BMW,BMW,430i xDrive Gran Coupe,BMX,International,2,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,36.1,6,6,7,381,270,331,1250
2019,BMW,BMW,440i Coupe,BMX,International,3,6,Auto(S8),21,32,25,26.9078,46.6985,33.2486,21.1842,32.3505,25.0797,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,33.5,5,5,3,418,274,353,2000
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,JLX,International,5,8,Auto(S8),15,20,16,17.9015,27.0801,21.1233,14.5136,19.6238,16.4401,No,Supercharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2800,2,2,33,Standard SUV 4WD,43325,GDI,Spark Ignition Direct Injection,Yes,21.3,2,2,3,612,453,540,7000
2019,BMW,BMW,440i Coupe,BMX,International,3,6,Manual(M6),18,28,22,23.0872,40.2037,28.5586,18.4028,28.2569,21.8283,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2050,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,28.8,4,4,3,480,313,405,3250
2019,BMW,BMW,440i xDrive Coupe,BMX,International,3,6,Auto(S8),21,31,24,26.0363,44.2067,31.945,20.5558,30.794,24.1723,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,32.2,5,5,3,431,288,367,2500
2019,BMW,BMW,440i xDrive Coupe,BMX,International,3,6,Manual(M6),18,28,21,22.7,39.0596,27.9721,18.117,27.5234,21.4097,No,Turbocharged,Manual,6,N,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,28.2,4,4,3,488,322,413,3750
2019,BMW,BMW,440i Convertible,BMX,International,3,6,Auto(S8),21,29,24,26.2806,41.7195,31.5315,20.7323,29.223,23.8507,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,31.8,5,5,3,427,303,371,2500
2019,BMW,BMW,440i xDrive Convertible,BMX,International,3,6,Auto(S8),20,29,23,25.0916,41.1098,30.4266,19.8706,28.8352,23.1027,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,3,Subcompact Cars,43190,GDI,Spark Ignition Direct Injection,Yes,30.6,5,5,3,445,307,383,2750
2019,BMW,BMW,440i Gran Coupe,BMX,International,3,6,Auto(S8),21,32,25,26.9078,46.6985,33.2486,21.1842,32.3505,25.0797,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,33.5,5,5,3,418,274,353,2000
2019,BMW,BMW,440i xDrive Gran Coupe,BMX,International,3,6,Auto(S8),21,31,24,26.0363,44.2067,31.945,20.5558,30.794,24.1723,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,4,Compact Cars,43191,GDI,Spark Ignition Direct Injection,Yes,32.2,5,5,3,431,288,367,2500
2019,Mercedes-Benz,Mercedes-Benz,GLS 450 4MATIC,MBX,International,3,6,Auto(A9),16,22,18,20.1,29.9,23.5775,16.1793,21.5122,18.2108,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2500,2,2,33,Standard SUV 4WD,43336,GDI,Spark Ignition Direct Injection,Yes,23.7,3,3,3,549,413,488,5500
2019,Mercedes-Benz,Mercedes-Benz,GLS 550 4MATIC,MBX,International,4.7,8,Auto(A9),14,19,16,16.8,25.8,19.9283,13.6716,18.7387,15.5657,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2800,2,2,33,Standard SUV 4WD,43351,GDI,Spark Ignition Direct Injection,Yes,20.1,2,2,3,651,475,572,7000
2019,BMW,BMW,X4 xDrive30i,BMX,International,2,4,Auto(S8),22,29,25,27.6437,42.0442,32.6807,21.7121,29.4291,24.6169,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43282,GDI,Spark Ignition Direct Injection,Yes,,5,5,7,407,302,360,2000
2019,BMW,BMW,X4 M40i,BMX,International,3,6,Auto(S8),20,27,23,25.2369,38.4218,29.8458,19.9763,27.1129,22.6604,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,31,Small SUV 4WD,43191,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,444,328,392,2750
2019,BMW,BMW,M4 Coupe,BMX,International,3,6,Manual(M6),18,25,20,21.9409,34.6259,26.272,17.5547,24.6449,20.1654,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,4,Compact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,26.6,4,4,3,505,360,440,4250
2019,BMW,BMW,M4 Coupe,BMX,International,3,6,Auto(AM-S7),17,23,19,20.6193,31.7667,24.4859,16.569,22.7577,18.8793,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,4,Compact Cars,43312,GDI,Spark Ignition Direct Injection,Yes,24.7,3,3,3,535,390,470,4750
2019,BMW,BMW,M4 Convertible,BMX,International,3,6,Manual(M6),17,25,20,21.1878,35.0359,25.7717,16.994,24.9135,19.8307,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,3,Subcompact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,26,4,4,3,525,358,450,4250
2019,BMW,BMW,M4 Convertible,BMX,International,3,6,Auto(AM-S7),16,22,19,20.1444,31.1733,23.9588,16.2127,22.3629,18.5025,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,3,Subcompact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,24.1,3,3,3,548,399,481,4750
2019,BMW,BMW,M4 CS,BMX,International,3,6,Auto(AM-S7),17,23,19,20.6193,31.7667,24.4859,16.569,22.7577,18.8793,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,4,Compact Cars,43312,GDI,Spark Ignition Direct Injection,Yes,24.7,3,3,3,535,390,470,4750
2019,BMW,BMW,M4 Coupe Competition,BMX,International,3,6,Manual(M6),18,25,20,21.9409,34.6259,26.272,17.5547,24.6449,20.1654,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,4,Compact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,26.6,4,4,3,505,360,440,4250
2019,BMW,BMW,M4 Coupe Competition,BMX,International,3,6,Auto(AM-S7),17,23,19,20.6193,31.7667,24.4859,16.569,22.7577,18.8793,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,4,Compact Cars,43312,GDI,Spark Ignition Direct Injection,Yes,24.7,3,3,3,535,390,470,4750
2019,BMW,BMW,M4 Convertible Competition,BMX,International,3,6,Manual(M6),17,25,20,21.1878,35.0359,25.7717,16.994,24.9135,19.8307,No,Turbocharged,Manual,6,N,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2250,2,2,3,Subcompact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,26,4,4,3,525,358,450,4250
2019,BMW,BMW,M4 Convertible Competition,BMX,International,3,6,Auto(AM-S7),16,22,19,20.1444,31.1733,23.9588,16.2127,22.3629,18.5025,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,3,Subcompact Cars,43313,GDI,Spark Ignition Direct Injection,Yes,24.1,3,3,3,548,399,481,4750
2019,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,MBX,International,2,4,Auto(AM7),23,31,26,30,44.2,35.0701,23.3858,30.7898,26.2235,No,Turbocharged,Automated Manual,7,Y,N,P,Part-time 4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1750,2,2,31,Small SUV 4WD,43311,GDI,Spark Ignition Direct Injection,Yes,35.3,5,5,5,377,287,337,1750
2019,Mercedes-Benz,Mercedes-Benz,GLA 250,MBX,International,2,4,Auto(AM7),24,33,27,30.9,48,36.7994,24.0184,33.1568,27.4191,No,Turbocharged,Automated Manual,7,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),1650,2,2,30,Small SUV 2WD,43311,GDI,Spark Ignition Direct Injection,Yes,37.1,6,6,5,368,267,322,1250
2019,Mercedes-Benz,Mercedes-Benz,S 450,MBX,International,3,6,Auto(A9),19,28,22,23.5,39.7,28.7859,18.7066,27.9345,21.973,No,Turbocharged,Automatic,9,Y,N,R,"2-Wheel Drive, Rear",10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,6,Large Cars,43342,GDI,Spark Ignition Direct Injection,Yes,29,4,4,3,474,317,403,3250
2019,Porsche,Porsche,911 Turbo,PRX,International,3.8,6,Auto(AM-S7),19,24,21,23.4,33.4,27.0436,18.6,23.8,20.6637,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,43287,GDI,Spark Ignition Direct Injection,Yes,27.2,4,4,1,475,371,428,3750
2019,Mercedes-Benz,Mercedes-Benz,S 450 4MATIC,MBX,International,3,6,Auto(A9),18,28,22,23.1,39.5,28.4075,18.4122,27.8062,21.7132,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,6,Large Cars,43342,GDI,Spark Ignition Direct Injection,Yes,28.6,4,4,3,481,318,408,3250
2019,Porsche,Porsche,911 Turbo Cabriolet,PRX,International,3.8,6,Auto(AM-S7),19,24,21,23.3,33.3,26.9406,18.6,23.8,20.5915,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,43290,GDI,Spark Ignition Direct Injection,Yes,27.2,4,4,1,476,373,430,3750
2019,Porsche,Porsche,911 Turbo S,PRX,International,3.8,6,Auto(AM-S7),19,24,21,23.4,33.4,27.0436,18.6,23.8,20.6637,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,43290,GDI,Spark Ignition Direct Injection,Yes,27.2,4,4,1,475,371,428,3750
2019,Porsche,Porsche,911 Turbo S Cabriolet,PRX,International,3.8,6,Auto(AM-S7),19,24,21,23.3,33.3,26.9406,18.6,23.8,20.5915,No,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2150,2,2,2,Minicompact Cars,43290,GDI,Spark Ignition Direct Injection,Yes,27.1,4,4,1,476,373,430,3750
2019,BMW,BMW,530i,BMX,International,2,4,Auto(S8),24,34,27,30.2926,49.5973,36.7251,23.5919,34.1399,27.4016,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,43190,GDI,Spark Ignition Direct Injection,Yes,37,6,6,7,375,260,324,1250
2019,BMW,BMW,530i xDrive,BMX,International,2,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,43312,GDI,Spark Ignition Direct Injection,Yes,36.1,6,6,7,381,270,331,1250
